station,day,max_temp_f,min_temp_f,min_rh,avg_rh,max_rh
TJIG,1/17/2016,82.4,73.4,61.8076,75.055374,83.209
TJIG,1/18/2016,82.4,73.4,61.8076,75.62593,83.3239
TJIG,1/19/2016,82.4,73.4,65.7435,80.90715,88.5888
TJIG,1/20/2016,82.4,77,65.7435,77.271355,83.4376
TJIG,1/21/2016,82.4,71.6,65.7435,78.31547,88.426
TJIG,1/22/2016,82.4,73.4,65.5369,76.40347,88.5078
TJIG,1/23/2016,82.4,75.2,61.8076,70.46425,78.3355
TJIG,1/24/2016,84.2,77,58.3156,74.59694,83.4376
TJIG,1/25/2016,80.6,73.4,69.5214,84.35456,94.1002
TJIG,1/26/2016,82.4,75.2,65.7435,74.72993,83.3239
TJIG,1/27/2016,84.2,77,54.5512,67.62542,78.4789
TJIG,1/28/2016,84.2,75.2,54.7986,72.10726,78.4789
TJIG,1/29/2016,86,73.4,45.3392,70.60275,88.5078
TJIG,1/30/2016,82.4,73.4,65.5369,80.54306,88.5078
TJIG,1/31/2016,82.4,75.2,61.8076,75.109146,83.4376
TJIG,2/1/2016,84.2,73.4,54.5512,72.30065,88.5078
TJIG,2/2/2016,82.4,73.4,61.8076,74.003265,83.3239
TJIG,2/3/2016,82.4,75.2,61.8076,74.855835,83.3239
TJIG,2/4/2016,80.6,77,50.9536,62.5573,69.3309
TJIG,2/5/2016,80.6,71.6,61.5844,78.38146,88.5078
TJIG,2/6/2016,86,71.6,51.7246,72.64784,88.426
TJIG,2/7/2016,84.2,71.6,54.7986,77.20591,88.5078
TJIG,2/8/2016,86,73.4,51.7246,74.77018,88.5888
TJIG,2/9/2016,84.2,75.2,65.7435,78.13105,88.5888
TJIG,2/10/2016,84.2,75.2,58.3156,76.26198,88.5888
TJIG,2/11/2016,82.4,73.4,65.5369,76.02158,88.5078
TJIG,2/12/2016,82.4,75.2,61.8076,74.64211,83.3239
TJIG,2/13/2016,84.2,73.4,54.5512,72.94475,83.209
TJIG,2/14/2016,80.6,73.4,65.5369,75.73976,83.209
TJIG,2/15/2016,82.4,71.6,61.8076,77.53186,88.5078
TJIG,2/16/2016,84.2,75.2,61.8076,74.116844,83.3239
TJIG,2/17/2016,84.2,75.2,65.7435,76.579735,83.3239
TJIG,2/18/2016,84.2,77,58.3156,75.877,83.4376
TJIG,2/19/2016,82.4,77,69.8975,79.93322,88.6689
TJIG,2/20/2016,80.6,77,57.8427,65.96837,69.5214
TJIG,2/21/2016,80.6,75.2,65.5369,74.22379,88.5888
TJIG,2/22/2016,84.2,73.4,61.8076,80.138466,94.1002
TJIG,2/23/2016,84.2,73.4,54.7986,75.610275,88.5078
TJIG,2/24/2016,84.2,75.2,65.7435,73.41017,78.4789
TJIG,2/25/2016,82.4,77,61.8076,73.078575,78.4789
TJIG,2/26/2016,82.4,75.2,61.8076,73.99565,83.3239
TJIG,2/27/2016,82.4,73.4,61.8076,75.52634,88.5078
TJIG,2/28/2016,82.4,75.2,65.3286,75.65228,83.3239
TJIG,2/29/2016,82.4,73.4,65.7435,77.41488,88.5888
TJIG,3/1/2016,82.4,75.2,61.8076,73.44153,83.3239
TJIG,3/2/2016,82.4,75.2,61.8076,75.20527,83.3239
TJIG,3/3/2016,82.4,77,65.5369,71.346436,73.9485
TJIG,3/4/2016,82.4,75.2,61.8076,72.231544,78.3355
TJIG,3/5/2016,84.2,77,65.5369,78.00257,83.4376
TJIG,3/6/2016,82.4,75.2,69.8975,81.18872,88.5888
TJIG,3/7/2016,80.6,75.2,73.9485,82.44973,88.5888
TJIG,3/8/2016,78.8,77,65.1185,68.120316,69.5214
TJIG,3/9/2016,80.6,75.2,34.1335,52.18031,73.6111
TJIG,3/10/2016,80.6,73.4,50.9536,59.790283,73.4401
TJIG,3/11/2016,80.6,77,57.8427,63.522774,69.3309
TJIG,3/12/2016,80.6,73.4,65.3286,71.41905,88.5078
TJIG,3/13/2016,80.6,73.4,69.7103,80.88584,94.1002
TJIG,3/14/2016,82.4,73.4,65.7435,83.78688,94.1002
TJIG,3/15/2016,82.4,75.2,65.7435,77.11225,83.3239
TJIG,3/16/2016,82.4,75.2,65.7435,77.395836,88.5888
TJIG,3/17/2016,80.6,73.4,61.5844,73.10949,83.209
TJIG,3/18/2016,82.4,73.4,61.5844,69.7626,78.1907
TJIG,3/19/2016,82.4,71.6,54.5512,70.8043,83.093
TJIG,3/20/2016,86,73.4,45.6083,69.92904,83.209
TJIG,3/21/2016,87.8,77,45.3392,66.07695,78.621
TJIG,3/22/2016,82.4,75.2,65.7435,75.68845,83.3239
TJIG,3/23/2016,80.6,77,69.7103,78.48539,88.6689
TJIG,3/24/2016,82.4,77,61.8076,70.846466,78.621
TJIG,3/25/2016,82.4,75.2,65.7435,73.38669,78.621
TJIG,3/26/2016,80.6,75.2,69.7103,80.0521,88.5888
TJIG,3/27/2016,,,,,
TJIG,3/28/2016,,,,,
TJIG,3/29/2016,,,,,
TJIG,3/30/2016,82.4,75.2,65.5369,75.54558,83.3239
TJIG,3/31/2016,82.4,75.2,61.8076,73.80013,83.3239
TJIG,4/1/2016,82.4,73.4,58.08,80.65795,94.1002
TJIG,4/2/2016,82.4,75.2,69.8975,80.15477,88.5888
TJIG,4/3/2016,82.4,75.2,69.7103,78.0603,88.5888
TJIG,4/4/2016,82.4,75.2,61.8076,78.48904,88.5888
TJIG,4/5/2016,86,75.2,58.5495,73.51877,83.3239
TJIG,4/6/2016,84.2,75.2,62.0291,73.15309,78.4789
TJIG,4/7/2016,84.2,75.2,54.7986,78.88248,88.5888
TJIG,4/8/2016,82.4,75.2,65.7435,78.40681,88.5888
TJIG,4/9/2016,84.2,75.2,65.7435,74.29449,83.3239
TJIG,4/10/2016,82.4,77,65.7435,72.52863,78.4789
TJIG,4/11/2016,82.4,75.2,69.8975,81.580025,88.5888
TJIG,4/12/2016,82.4,77,65.7435,79.61677,83.4376
TJIG,4/13/2016,82.4,75.2,69.8975,78.02748,83.4376
TJIG,4/14/2016,82.4,75.2,61.8076,72.53241,83.3239
TJIG,4/15/2016,84.2,75.2,58.08,71.02942,83.3239
TJIG,4/16/2016,82.4,77,61.8076,68.18134,73.7806
TJIG,4/17/2016,86,77,62.249,72.32537,78.4789
TJIG,4/18/2016,82.4,75.2,69.8975,79.36674,88.5888
TJIG,4/19/2016,80.6,75.2,65.5369,77.86666,88.5888
TJIG,4/20/2016,82.4,78.8,57.8427,61.20433,69.5214
TJIG,4/21/2016,82.4,78.8,57.6037,60.798904,65.5369
TJIG,4/22/2016,80.6,77,65.5369,76.13191,94.1853
TJIG,4/23/2016,84.2,77,70.0832,85.6818,94.1853
TJIG,4/24/2016,89.6,78.8,49.1036,74.21061,88.7482
TJIG,4/25/2016,84.2,75.2,69.8975,80.753006,88.6689
TJIG,4/26/2016,82.4,77,74.2799,83.26433,88.8267
TJIG,4/27/2016,86,75.2,62.249,77.968636,88.5888
TJIG,4/28/2016,87.8,77,55.2883,78.99479,94.1853
TJIG,4/29/2016,84.2,77,69.5214,78.74238,83.7722
TJIG,4/30/2016,82.4,77,69.8975,78.870346,83.4376
TJIG,5/1/2016,80.6,75.2,73.9485,79.14324,83.4376
TJIG,5/2/2016,82.4,73.4,69.8975,80.90567,88.5888
TJIG,5/3/2016,84.2,77,65.9485,76.94897,83.4376
TJIG,5/4/2016,86,78.8,55.0443,70.62774,78.621
TJIG,5/5/2016,87.8,78.8,55.2883,71.63141,83.5503
TJIG,5/6/2016,89.6,80.6,55.5308,68.95438,78.7617
TJIG,5/7/2016,87.8,82.4,55.2883,67.736046,74.2799
TJIG,5/8/2016,82.4,73.4,65.5369,75.1275,83.209
TJIG,5/9/2016,84.2,80.6,69.8975,77.042854,83.6618
TJIG,5/10/2016,84.2,77,65.9485,76.1285,83.5503
TJIG,5/11/2016,84.2,77,69.8975,77.078964,83.4376
TJIG,5/12/2016,84.2,78.8,62.0291,71.35225,78.7617
TJIG,5/13/2016,82.4,77,69.8975,81.742355,88.7482
TJIG,5/14/2016,84.2,77,65.9485,77.47042,88.6689
TJIG,5/15/2016,84.2,78.8,65.9485,75.81897,83.5503
TJIG,5/16/2016,84.2,78.8,61.8076,74.56061,83.6618
TJIG,5/17/2016,84.2,78.8,74.4434,79.51814,83.7722
TJIG,5/18/2016,84.2,80.6,70.0832,74.78436,78.9011
TJIG,5/19/2016,84.2,78.8,69.8975,76.66855,83.5503
TJIG,5/20/2016,84.2,78.8,70.0832,77.0614,83.5503
TJIG,5/21/2016,84.2,78.8,69.8975,78.59815,88.8267
TJIG,5/22/2016,89.6,78.8,49.1036,67.25896,83.5503
TJIG,5/23/2016,89.6,82.4,52.2305,65.249466,74.2799
TJIG,5/24/2016,89.6,80.6,55.2883,69.33161,78.7617
TJIG,5/25/2016,84.2,78.8,69.8975,74.34214,83.5503
TJIG,5/26/2016,84.2,80.6,62.0291,68.1253,74.1149
TJIG,5/27/2016,86,78.8,58.5495,72.169655,78.9011
TJIG,5/28/2016,86,77,69.8975,78.56949,88.6689
TJIG,5/29/2016,84.2,78.8,69.8975,79.88693,83.6618
TJIG,5/30/2016,84.2,46.4,74.2799,86.44969,94.2272
TJIG,5/31/2016,84.2,78.8,74.2799,83.21927,88.7482
TJIG,6/1/2016,84.2,78.8,74.4434,85.64569,94.2272
TJIG,6/2/2016,84.2,78.8,78.7617,85.27537,88.8267
TJIG,6/3/2016,86,80.6,70.2674,82.11445,88.8267
TJIG,6/4/2016,84.2,78.8,74.2799,86.029366,94.2272
TJIG,6/5/2016,87.8,78.8,58.7818,73.27251,83.5503
TJIG,6/6/2016,86,80.6,65.9485,77.15755,83.6618
TJIG,6/7/2016,84.2,80.6,74.2799,79.474884,83.7722
TJIG,6/8/2016,89.6,77,58.7818,75.33147,88.6689
TJIG,6/9/2016,89.6,80.6,55.5308,77.6282,83.6618
TJIG,6/10/2016,86,80.6,65.9485,75.20124,79.0392
TJIG,6/11/2016,86,80.6,70.0832,74.844154,78.7617
TJIG,6/12/2016,89.6,78.8,52.2305,73.086136,83.5503
TJIG,6/13/2016,89.6,82.4,55.5308,68.95805,78.9011
TJIG,6/14/2016,89.6,82.4,49.1036,64.407364,74.2799
TJIG,6/15/2016,86,80.6,66.1518,74.09361,78.9011
TJIG,6/16/2016,86,80.6,66.1518,73.42036,78.9011
TJIG,6/17/2016,86,80.6,66.1518,73.64373,78.7617
TJIG,6/18/2016,86,80.6,65.9485,73.34067,83.6618
TJIG,6/19/2016,86,80.6,70.0832,75.8709,79.0392
TJIG,6/20/2016,84.2,78.8,74.2799,83.2414,88.7482
TJIG,6/21/2016,86,78.8,66.1518,75.8511,83.5503
TJIG,6/22/2016,86,77,65.9485,77.21614,88.6689
TJIG,6/23/2016,86,78.8,66.1518,74.98761,83.5503
TJIG,6/24/2016,87.8,78.8,66.1518,75.96915,83.5503
TJIG,6/25/2016,86,80.6,70.0832,76.83119,83.6618
TJIG,6/26/2016,86,80.6,65.7435,74.2333,78.9011
TJIG,6/27/2016,86,80.6,58.3156,68.76659,74.1149
TJIG,6/28/2016,86,80.6,58.5495,73.22409,78.9011
TJIG,6/29/2016,87.8,80.6,55.2883,73.1102,83.6618
TJIG,6/30/2016,86,80.6,62.249,71.0349,74.2799
TJIG,7/1/2016,84.2,78.8,,,
TJIG,7/2/2016,82.4,77,74.2799,87.86408,94.2272
TJIG,7/3/2016,86,78.8,70.0832,76.218925,83.5503
TJIG,7/4/2016,86,80.6,70.0832,76.886185,83.6618
TJIG,7/5/2016,84.2,82.4,,,
TJIG,7/6/2016,86,82.4,74.6054,80.83643,83.8815
TJIG,7/7/2016,86,84.2,70.0832,75.27963,79.0392
TJIG,7/8/2016,86,78.8,62.249,73.63295,83.5503
TJIG,7/9/2016,86,77,70.2674,84.93256,94.1853
TJIG,7/10/2016,86,82.4,74.2799,77.55623,88.9044
TJIG,7/11/2016,86,82.4,74.4434,76.85099,79.0392
TJIG,7/12/2016,86,82.4,66.1518,70.793304,74.2799
TJIG,7/13/2016,84.2,78.8,70.0832,80.56987,88.7482
TJIG,7/14/2016,86,78.8,66.1518,78.75136,88.7482
TJIG,7/15/2016,86,78.8,66.1518,76.73049,83.5503
TJIG,7/16/2016,87.8,80.6,70.4499,79.03833,83.7722
TJIG,7/17/2016,86,80.6,70.2674,76.30199,83.6618
TJIG,7/18/2016,86,77,66.1518,78.7751,88.6689
TJIG,7/19/2016,87.8,78.8,66.1518,78.488495,88.7482
TJIG,7/20/2016,87.8,82.4,66.3535,76.83344,83.8815
TJIG,7/21/2016,87.8,80.6,70.4499,81.722084,88.8267
TJIG,7/22/2016,87.8,80.6,66.3535,74.30279,78.9011
TJIG,7/23/2016,86,80.6,66.1518,73.8483,78.9011
TJIG,7/24/2016,86,82.4,62.249,69.68775,74.4434
TJIG,7/25/2016,87.8,77,66.3535,76.14903,83.4376
TJIG,7/26/2016,86,78.8,74.6054,86.48573,94.2272
TJIG,7/27/2016,87.8,80.6,74.6054,81.42635,88.8267
TJIG,7/28/2016,87.8,80.6,70.0832,75.95749,83.6618
TJIG,7/29/2016,87.8,80.6,62.249,75.96623,83.6618
TJIG,7/30/2016,86,78.8,66.1518,72.61382,83.5503
TJIG,7/31/2016,84.2,77,78.7617,86.019035,94.2272
TJIG,8/1/2016,86,80.6,74.6054,83.15895,88.8267
TJIG,8/2/2016,86,80.6,66.1518,77.00727,83.7722
TJIG,8/3/2016,86,78.8,70.2674,77.06252,83.5503
TJIG,8/4/2016,87.8,80.6,70.2674,77.10867,83.6618
TJIG,8/5/2016,84.2,77,83.4376,88.37555,94.2272
TJIG,8/6/2016,84.2,77,78.9011,88.20598,94.2272
TJIG,8/7/2016,91.4,80.6,52.4811,75.4893,83.8815
TJIG,8/8/2016,87.8,80.6,74.6054,80.97723,88.8267
TJIG,8/9/2016,87.8,82.4,66.1518,76.432274,83.7722
TJIG,8/10/2016,86,77,70.0832,80.41063,88.7482
TJIG,8/11/2016,86,78.8,70.2674,78.55083,83.6618
TJIG,8/12/2016,86,78.8,66.1518,78.855034,88.7482
TJIG,8/13/2016,86,78.8,70.2674,81.32943,88.7482
TJIG,8/14/2016,87.8,78.8,70.2674,77.85718,83.7722
TJIG,8/15/2016,87.8,80.6,66.3535,76.369,83.6618
TJIG,8/16/2016,87.8,80.6,62.4672,72.718864,78.7617
TJIG,8/17/2016,87.8,80.6,66.3535,76.59264,83.6618
TJIG,8/18/2016,89.6,82.4,62.6837,76.157295,83.7722
TJIG,8/19/2016,87.8,80.6,66.3535,76.03161,83.6618
TJIG,8/20/2016,87.8,80.6,66.3535,75.12088,83.6618
TJIG,8/21/2016,87.8,80.6,66.3535,75.027214,83.6618
TJIG,8/22/2016,87.8,80.6,62.4672,80.110275,88.8267
TJIG,8/23/2016,86,78.8,62.249,76.88999,88.7482
TJIG,8/24/2016,84.2,78.8,69.8975,85.068054,88.9044
TJIG,8/25/2016,89.6,82.4,59.012367,68.905106,78.90113
TJIG,8/26/2016,87.8,80.6,62.4672,77.68237,83.6618
TJIG,8/27/2016,87.8,80.6,62.249,74.76937,83.6618
TJIG,8/28/2016,87.8,78.8,62.249,77.49504,88.7482
TJIG,8/29/2016,91.4,80.6,49.3622,69.46594,83.6618
TJIG,8/30/2016,87.8,82.4,70.2674,77.82888,83.8815
TJIG,8/31/2016,87.8,82.4,66.3535,73.81999,79.0392
TJIG,9/1/2016,87.8,80.6,62.4672,72.53695,78.7617
TJIG,9/2/2016,86,78.8,70.0832,81.79611,88.9044
TJIG,9/3/2016,87.8,84.2,70.0832,71.41269,74.6054
TJIG,9/4/2016,87.8,84.2,66.3535,71.859344,79.0392
TJIG,9/5/2016,86,75.2,70.0832,73.45595,88.5888
TJIG,9/6/2016,87.8,78.8,66.3535,79.089226,88.7482
TJIG,9/7/2016,87.8,80.6,62.249,70.41128,78.7617
TJIG,9/8/2016,87.8,78.8,58.7818,74.05228,83.5503
TJIG,9/9/2016,87.8,78.8,66.3535,77.93789,83.5503
TJIG,9/10/2016,89.6,78.8,62.4672,78.52137,88.7482
TJIG,9/11/2016,87.8,80.6,66.3535,76.78781,83.7722
TJIG,9/12/2016,87.8,78.8,70.2674,76.93164,83.6618
TJIG,9/13/2016,87.8,78.8,66.3535,77.71506,88.7482
TJIG,9/14/2016,87.8,78.8,62.4672,74.975494,83.6618
TJIG,9/15/2016,87.8,80.6,62.4672,72.11567,78.7617
TJIG,9/16/2016,87.8,78.8,58.7818,73.190155,83.5503
TJIG,9/17/2016,87.8,78.8,62.249,72.17643,78.621
TJIG,9/18/2016,87.8,78.8,55.2883,78.04791,88.7482
TJIG,9/19/2016,87.8,80.6,66.1518,76.203636,83.6618
TJIG,9/20/2016,86,78.8,58.5495,80.25894,88.7482
TJIG,9/21/2016,87.8,77,66.1518,81.84084,94.1853
TJIG,9/22/2016,87.8,77,70.2674,81.77916,94.1853
TJIG,9/23/2016,91.4,80.6,62.4672,71.145,78.7617
TJIG,9/24/2016,87.8,80.6,66.3535,77.317215,83.7722
TJIG,9/25/2016,87.8,80.6,62.4672,73.534096,83.6618
TJIG,9/26/2016,87.8,80.6,66.1518,74.81647,83.6618
TJIG,9/27/2016,87.8,80.6,74.6054,81.529594,88.8267
TJIG,9/28/2016,87.8,82.4,66.3535,75.66383,83.7722
TJIG,9/29/2016,87.8,78.8,66.3535,72.318214,88.7482
TJIG,9/30/2016,86,78.8,66.1518,73.18504,83.6618
TJIG,10/1/2016,86,78.8,66.1518,76.17306,83.6618
TJIG,10/2/2016,86,77,65.9485,76.46174,83.4376
TJIG,10/3/2016,86,80.6,58.5495,76.95043,83.7722
TJIG,10/4/2016,87.8,80.6,66.1518,79.37787,83.7722
TJIG,10/5/2016,87.8,82.4,55.0443,75.25968,83.7722
TJIG,10/6/2016,89.6,82.4,55.5308,74.86535,83.7722
TJIG,10/7/2016,87.8,80.6,66.3535,77.71032,83.7722
TJIG,10/8/2016,86,80.6,66.1518,75.81063,83.6618
TJIG,10/9/2016,89.6,78.8,55.5308,73.944435,83.7722
TJIG,10/10/2016,89.6,75.2,55.5308,75.56338,88.5888
TJIG,10/11/2016,89.6,78.8,62.6837,77.84519,88.7482
TJIG,10/12/2016,89.6,80.6,55.5308,74.70408,88.8267
TJIG,10/13/2016,87.8,80.6,66.3535,77.23366,83.7722
TJIG,10/14/2016,87.8,80.6,70.4499,78.84016,83.7722
TJIG,10/15/2016,87.8,78.8,62.4672,76.771805,88.7482
TJIG,10/16/2016,87.8,78.8,62.4672,73.20067,83.5503
TJIG,10/17/2016,89.6,78.8,52.2305,69.22548,83.5503
TJIG,10/18/2016,86,77,69.8975,80.61574,88.7482
TJIG,10/19/2016,86,75.2,70.2674,80.37262,88.5888
TJIG,10/20/2016,89.6,80.6,55.5308,73.77163,88.8267
TJIG,10/21/2016,91.4,80.6,52.4811,73.27378,88.8267
TJIG,10/22/2016,87.8,78.8,66.3535,78.28209,88.7482
TJIG,10/23/2016,86,78.8,70.2674,80.27674,88.7482
TJIG,10/24/2016,86,78.8,58.5495,81.05796,88.8267
TJIG,10/25/2016,84.2,77,74.4434,87.05991,94.1853
TJIG,10/26/2016,84.2,77,70.0832,82.43455,94.1853
TJIG,10/27/2016,86,78.8,66.1518,78.40361,88.7482
TJIG,10/28/2016,86,78.8,70.0832,80.41137,88.7482
TJIG,10/29/2016,87.8,78.8,70.2674,80.406075,88.7482
TJIG,10/30/2016,91.4,78.8,62.8986,80.023964,88.7482
TJIG,10/31/2016,87.8,77,62.4672,77.11418,83.5503
TJIG,11/1/2016,84.2,78.8,70.0832,79.66292,83.6618
TJIG,11/2/2016,86,75.2,65.9485,77.79511,88.6689
TJIG,11/3/2016,80.6,75.2,78.7617,87.96411,94.143
TJIG,11/4/2016,86,75.2,17.6131,77.90397,94.143
TJIG,11/5/2016,87.8,78.8,55.2883,67.65763,74.2799
TJIG,11/6/2016,86,78.8,66.1518,80.20066,88.7482
TJIG,11/7/2016,82.4,75.2,74.2799,80.803444,94.143
TJIG,11/8/2016,84.2,77,74.4434,85.59074,94.1853
TJIG,11/9/2016,86,75.2,70.2674,81.645676,88.5888
TJIG,11/10/2016,,,,,
TJIG,11/11/2016,86,77,66.1518,84.90737,94.1853
TJIG,11/12/2016,86,78.8,70.0832,80.83078,88.7482
TJIG,11/13/2016,86,78.8,74.4434,81.62805,88.7482
TJIG,11/14/2016,86,77,70.2674,79.22524,88.6689
TJIG,11/15/2016,86,77,66.1518,80.862526,88.6689
TJIG,11/16/2016,86,75.2,69.8975,82.426834,94.143
TJIG,11/17/2016,84.2,77,79.0392,87.21939,94.1853
TJIG,11/18/2016,82.4,77,74.2799,82.62752,88.6689
TJIG,11/19/2016,82.4,73.4,69.8975,83.20482,94.1002
TJIG,11/20/2016,82.4,75.2,74.2799,87.77726,94.143
TJIG,11/21/2016,78.8,75.2,83.5503,92.82623,94.1853
TJIG,11/22/2016,84.2,75.2,74.4434,91.32492,100
TJIG,11/23/2016,86,75.2,70.0832,82.586205,94.143
TJIG,11/24/2016,86,80.6,66.1518,76.03657,83.6618
TJIG,11/25/2016,86,78.8,65.9485,75.72464,83.5503
TJIG,11/26/2016,84.2,75.2,69.8975,83.09898,94.1853
TJIG,11/27/2016,86,77,55.0443,71.6225,78.4789
TJIG,11/28/2016,82.4,71.6,65.7435,82.82911,94.057
TJIG,11/29/2016,84.2,75.2,58.3156,74.09998,83.3239
TJIG,11/30/2016,82.4,75.2,74.2799,81.066536,88.7482
TJIG,12/1/2016,86,75.2,65.9485,81.92442,94.143
TJIG,12/2/2016,84.2,77,65.9485,82.03575,88.7482
TJIG,12/3/2016,84.2,77,70.0832,82.202034,88.7482
TJIG,12/4/2016,86,77,62.249,77.80499,88.6689
TJIG,12/5/2016,84.2,80.6,65.9485,77.73886,83.6618
TJIG,12/6/2016,84.2,77,65.9485,78.37758,88.6689
TJIG,12/7/2016,84.2,80.6,65.9485,69.26481,74.1149
TJIG,12/8/2016,84.2,78.8,58.315598,65.60543,69.7103
TJIG,12/9/2016,84.2,77,65.94849,79.45744,88.668915
TJIG,12/10/2016,84.2,77,70.0832,80.17447,88.6689
TJIG,12/11/2016,84.2,80.6,62.0291,69.952286,74.1149
TJIG,12/12/2016,84.2,78.8,62.0291,69.707085,78.7617
TJIG,12/13/2016,82.4,77,74.2799,81.51473,83.5503
TJIG,12/14/2016,84.2,77,58.3156,72.4262,83.4376
TJIG,12/15/2016,84.2,75.2,58.3156,73.93506,83.4376
TJIG,12/16/2016,84.2,75.2,65.9485,78.18541,88.5888
TJIG,12/17/2016,84.2,77,65.9485,80.57189,88.6689
TJIG,12/18/2016,84.2,80.6,19.7942,68.70807,74.1149
TJIG,12/19/2016,82.4,77,65.7435,72.353546,78.4789
TJIG,12/20/2016,82.4,75.2,65.7435,77.277176,83.3239
TJIG,12/21/2016,82.4,78.8,65.5369,69.03957,74.1149
TJIG,12/22/2016,84.2,75.2,58.08,70.74473,78.3355
TJIG,12/23/2016,84.2,75.2,65.9485,78.897766,88.6689
TJIG,12/24/2016,82.4,77,69.8975,78.972275,88.6689
TJIG,12/25/2016,82.4,78.8,65.7435,70.90543,74.1149
TJIG,12/26/2016,82.4,80.6,65.7435,69.59386,74.1149
TJIG,12/27/2016,82.4,78.8,65.7435,68.69602,73.9485
TJIG,12/28/2016,82.4,73.4,65.5369,77.17846,88.5078
TJIG,12/29/2016,82.4,78.8,65.5369,66.697845,74.1149
TJIG,12/30/2016,84.2,73.4,61.8076,75.7,88.5078
TJIG,12/31/2016,82.4,71.6,61.8076,78.47729,88.5888
TJIG,1/1/2017,82.4,78.8,61.8076,71.14455,73.9485
TJIG,1/2/2017,82.4,78.8,34.4145,68.38063,78.621
TJIG,1/3/2017,82.4,75.2,61.8076,74.45689,83.3239
TJIG,1/4/2017,82.4,71.6,51.2122,71.32599,88.426
TJIG,1/5/2017,86,73.4,54.5512,70.257866,78.3355
TJIG,1/6/2017,84.2,73.4,62.0291,74.864075,83.3239
TJIG,1/7/2017,84.2,77,61.8076,74.45211,78.621
TJIG,1/8/2017,82.4,75.2,61.8076,78.0061,88.5888
TJIG,1/9/2017,80.6,73.4,19.7942,76.60645,88.5078
TJIG,1/10/2017,82.4,73.4,61.8076,79.201965,88.5078
TJIG,1/11/2017,80.6,73.4,61.3594,75.03356,88.5078
TJIG,1/12/2017,78.8,73.4,47.5203,59.154137,88.5078
TJIG,1/13/2017,80.6,77,57.8427,66.52371,73.7806
TJIG,1/14/2017,80.6,71.6,65.3286,73.104645,88.426
TJIG,1/15/2017,80.6,77,57.6037,66.29409,69.5214
TJIG,1/16/2017,80.6,77,54.3022,60.155342,65.3286
TJIG,1/17/2017,80.6,71.6,57.8427,76.11499,88.426
TJIG,1/18/2017,80.6,75.2,57.6037,66.41713,73.6111
TJIG,1/19/2017,78.8,66.2,54.0515,68.897644,82.738
TJIG,1/20/2017,80.6,68,57.8427,73.0013,82.8575
TJIG,1/21/2017,78.8,69.8,61.3594,75.53323,88.3433
TJIG,1/22/2017,80.6,71.6,54.3022,71.65897,83.209
TJIG,1/23/2017,82.4,73.4,45.0687,66.074104,78.1907
TJIG,1/24/2017,86,73.4,48.582,65.195244,78.3355
TJIG,1/25/2017,82.4,73.4,61.8076,75.09835,83.209
TJIG,1/26/2017,82.4,73.4,45.0687,61.2192,73.4401
TJIG,1/27/2017,80.6,71.6,61.5844,74.83274,83.093
TJIG,1/28/2017,82.4,73.4,65.3286,77.24984,83.3239
TJIG,1/29/2017,82.4,75.2,61.8076,74.894615,83.4376
TJIG,1/30/2017,80.6,75.2,69.7103,77.71178,83.3239
TJIG,1/31/2017,82.4,73.4,65.7435,78.69003,88.5078
TJIG,2/1/2017,82.4,75.2,69.5214,79.20881,88.5888
TJIG,2/2/2017,82.4,77,69.7103,74.24565,78.621
TJIG,2/3/2017,82.4,75.2,69.7103,76.54649,83.3239
TJIG,2/4/2017,80.6,73.4,69.7103,80.541115,88.5078
TJIG,2/5/2017,80.6,75.2,65.5369,75.79433,83.4376
TJIG,2/6/2017,82.4,75.2,69.8975,78.910675,83.3239
TJIG,2/7/2017,84.2,75.2,58.3156,73.51205,83.3239
TJIG,2/8/2017,84.2,75.2,54.5512,70.70242,83.3239
TJIG,2/9/2017,86,75.2,48.582,70.184784,78.4789
TJIG,2/10/2017,82.4,73.4,65.7435,77.23517,88.5078
TJIG,2/11/2017,82.4,75.2,58.08,67.04604,78.3355
TJIG,2/12/2017,80.6,73.4,61.5844,75.10449,83.209
TJIG,2/13/2017,80.6,73.4,61.5844,78.44279,88.5078
TJIG,2/14/2017,80.6,71.6,61.5844,74.556,88.426
TJIG,2/15/2017,82.4,71.6,54.3022,69.75862,83.093
TJIG,2/16/2017,82.4,71.6,58.08,72.77619,83.209
TJIG,2/17/2017,82.4,71.6,58.08,71.60886,83.209
TJIG,2/18/2017,80.6,71.6,57.8427,72.889,83.209
TJIG,2/19/2017,78.8,73.4,69.5214,78.3497,88.5078
TJIG,2/20/2017,82.4,71.6,58.08,75.97881,88.426
TJIG,2/21/2017,78.8,73.4,57.3629,61.739964,78.1907
TJIG,2/22/2017,78.8,71.6,61.3594,69.89912,78.3355
TJIG,2/23/2017,78.8,73.4,69.5214,79.239586,83.4376
TJIG,2/24/2017,86,73.4,45.6083,68.54846,88.5078
TJIG,2/25/2017,82.4,71.6,61.5844,74.31744,83.093
TJIG,2/26/2017,82.4,73.4,65.5369,74.716446,83.209
TJIG,2/27/2017,82.4,73.4,65.7435,79.94772,94.1002
TJIG,2/28/2017,82.4,75.2,69.5214,75.87781,83.3239
TJIG,3/1/2017,82.4,78.8,65.5369,69.70392,73.9485
TJIG,3/2/2017,82.4,77,65.5369,70.7277,73.9485
TJIG,3/3/2017,82.4,73.4,57.8427,73.32532,83.3239
