t_0	alpha	wk1	wk2	wk3	wk4
2023-12-07 00:00:00	1.0	1.0	1.0	1.0	1.0	
2023-12-14 00:00:00	0.0	0.14	0.08	0.16	0.14	
2023-12-14 00:00:00	0.1	0.24	0.16	0.16	0.26	
2023-12-14 00:00:00	0.2	0.3	0.22	0.28	0.32	
2023-12-14 00:00:00	0.30000000000000004	0.3	0.44	0.28	0.44	
2023-12-14 00:00:00	0.4	0.42	0.44	0.44	0.46	
2023-12-14 00:00:00	0.5	0.42	0.48	0.44	0.6	
2023-12-14 00:00:00	0.6000000000000001	0.54	0.7	0.58	0.66	
2023-12-14 00:00:00	0.7000000000000001	0.54	0.78	0.58	0.8	
2023-12-14 00:00:00	0.8	0.6	0.82	0.7	0.82	
2023-12-14 00:00:00	0.9	0.74	0.88	0.82	0.88	
2023-12-14 00:00:00	1.0	1.0	1.0	1.0	1.0	
2023-12-21 00:00:00	0.0	0.08	0.08	0.12	0.1	
2023-12-21 00:00:00	0.1	0.3	0.08	0.24	0.16	
2023-12-21 00:00:00	0.2	0.38	0.34	0.38	0.34	
2023-12-21 00:00:00	0.30000000000000004	0.38	0.34	0.38	0.52	
2023-12-21 00:00:00	0.4	0.62	0.48	0.58	0.6	
2023-12-21 00:00:00	0.5	0.62	0.48	0.58	0.74	
2023-12-21 00:00:00	0.6000000000000001	0.74	0.66	0.74	0.78	
2023-12-21 00:00:00	0.7000000000000001	0.74	0.66	0.74	0.86	
2023-12-21 00:00:00	0.8	0.84	0.8	0.8	0.86	
2023-12-21 00:00:00	0.9	0.9	0.9	0.96	0.94	
2023-12-21 00:00:00	1.0	1.0	1.0	1.0	1.0	
2023-12-28 00:00:00	0.0	0.08	0.12	0.1	0.12	
2023-12-28 00:00:00	0.1	0.08	0.24	0.16	0.14	
2023-12-28 00:00:00	0.2	0.34	0.24	0.16	0.24	
2023-12-28 00:00:00	0.30000000000000004	0.34	0.52	0.52	0.24	
2023-12-28 00:00:00	0.4	0.48	0.52	0.52	0.24	
2023-12-28 00:00:00	0.5	0.48	0.72	0.74	0.44	
2023-12-28 00:00:00	0.6000000000000001	0.66	0.72	0.78	0.58	
2023-12-28 00:00:00	0.7000000000000001	0.66	0.74	0.86	0.58	
2023-12-28 00:00:00	0.8	0.8	0.8	0.92	0.74	
2023-12-28 00:00:00	0.9	0.9	0.9	0.96	0.9	
2023-12-28 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-01-04 00:00:00	0.0	0.12	0.06	0.12	0.08	
2024-01-04 00:00:00	0.1	0.24	0.16	0.12	0.08	
2024-01-04 00:00:00	0.2	0.24	0.34	0.24	0.26	
2024-01-04 00:00:00	0.30000000000000004	0.52	0.52	0.24	0.3	
2024-01-04 00:00:00	0.4	0.52	0.52	0.42	0.44	
2024-01-04 00:00:00	0.5	0.72	0.74	0.42	0.46	
2024-01-04 00:00:00	0.6000000000000001	0.72	0.74	0.58	0.54	
2024-01-04 00:00:00	0.7000000000000001	0.74	0.86	0.58	0.56	
2024-01-04 00:00:00	0.8	0.88	0.92	0.74	0.74	
2024-01-04 00:00:00	0.9	0.9	0.96	0.9	0.84	
2024-01-04 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-01-11 00:00:00	0.0	0.06	0.12	0.08	0.16	
2024-01-11 00:00:00	0.1	0.16	0.12	0.08	0.16	
2024-01-11 00:00:00	0.2	0.34	0.24	0.26	0.2	
2024-01-11 00:00:00	0.30000000000000004	0.52	0.24	0.3	0.24	
2024-01-11 00:00:00	0.4	0.52	0.42	0.44	0.24	
2024-01-11 00:00:00	0.5	0.74	0.42	0.46	0.38	
2024-01-11 00:00:00	0.6000000000000001	0.74	0.58	0.54	0.54	
2024-01-11 00:00:00	0.7000000000000001	0.86	0.58	0.56	0.54	
2024-01-11 00:00:00	0.8	0.92	0.74	0.74	0.7	
2024-01-11 00:00:00	0.9	0.96	0.9	0.84	0.88	
2024-01-11 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-01-18 00:00:00	0.0	0.12	0.08	0.16	0.02	
2024-01-18 00:00:00	0.1	0.22	0.26	0.16	0.06	
2024-01-18 00:00:00	0.2	0.24	0.26	0.2	0.1	
2024-01-18 00:00:00	0.30000000000000004	0.42	0.26	0.2	0.18	
2024-01-18 00:00:00	0.4	0.42	0.44	0.32	0.24	
2024-01-18 00:00:00	0.5	0.56	0.44	0.32	0.48	
2024-01-18 00:00:00	0.6000000000000001	0.58	0.54	0.54	0.5	
2024-01-18 00:00:00	0.7000000000000001	0.7	0.72	0.54	0.64	
2024-01-18 00:00:00	0.8	0.7	0.74	0.7	0.64	
2024-01-18 00:00:00	0.9	0.96	0.84	0.88	0.8	
2024-01-18 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-01-25 00:00:00	0.0	0.18	0.04	0.04	0.06	
2024-01-25 00:00:00	0.1	0.18	0.12	0.12	0.16	
2024-01-25 00:00:00	0.2	0.4	0.28	0.14	0.16	
2024-01-25 00:00:00	0.30000000000000004	0.4	0.28	0.14	0.34	
2024-01-25 00:00:00	0.4	0.48	0.44	0.42	0.34	
2024-01-25 00:00:00	0.5	0.48	0.44	0.42	0.34	
2024-01-25 00:00:00	0.6000000000000001	0.68	0.64	0.62	0.46	
2024-01-25 00:00:00	0.7000000000000001	0.7	0.7	0.62	0.46	
2024-01-25 00:00:00	0.8	0.82	0.88	0.8	0.58	
2024-01-25 00:00:00	0.9	0.88	0.9	0.86	0.72	
2024-01-25 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-02-01 00:00:00	0.0	0.08	0.24	0.18	0.06	
2024-02-01 00:00:00	0.1	0.24	0.32	0.28	0.18	
2024-02-01 00:00:00	0.2	0.24	0.46	0.28	0.2	
2024-02-01 00:00:00	0.30000000000000004	0.28	0.46	0.44	0.2	
2024-02-01 00:00:00	0.4	0.44	0.5	0.44	0.34	
2024-02-01 00:00:00	0.5	0.6	0.66	0.56	0.34	
2024-02-01 00:00:00	0.6000000000000001	0.78	0.68	0.56	0.48	
2024-02-01 00:00:00	0.7000000000000001	0.78	0.78	0.7	0.48	
2024-02-01 00:00:00	0.8	0.84	0.78	0.72	0.74	
2024-02-01 00:00:00	0.9	0.98	0.92	0.82	0.82	
2024-02-01 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-02-08 00:00:00	0.0	0.24	0.18	0.06	0.1	
2024-02-08 00:00:00	0.1	0.24	0.18	0.18	0.22	
2024-02-08 00:00:00	0.2	0.46	0.38	0.18	0.28	
2024-02-08 00:00:00	0.30000000000000004	0.46	0.38	0.32	0.28	
2024-02-08 00:00:00	0.4	0.66	0.44	0.32	0.4	
2024-02-08 00:00:00	0.5	0.66	0.56	0.34	0.46	
2024-02-08 00:00:00	0.6000000000000001	0.74	0.56	0.48	0.58	
2024-02-08 00:00:00	0.7000000000000001	0.74	0.7	0.48	0.58	
2024-02-08 00:00:00	0.8	0.84	0.8	0.74	0.72	
2024-02-08 00:00:00	0.9	0.98	0.82	0.82	0.8	
2024-02-08 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-02-15 00:00:00	0.0	0.18	0.12	0.12	0.08	
2024-02-15 00:00:00	0.1	0.28	0.12	0.22	0.18	
2024-02-15 00:00:00	0.2	0.28	0.3	0.22	0.18	
2024-02-15 00:00:00	0.30000000000000004	0.5	0.3	0.34	0.36	
2024-02-15 00:00:00	0.4	0.5	0.46	0.4	0.36	
2024-02-15 00:00:00	0.5	0.56	0.46	0.52	0.36	
2024-02-15 00:00:00	0.6000000000000001	0.7	0.48	0.58	0.56	
2024-02-15 00:00:00	0.7000000000000001	0.7	0.72	0.72	0.58	
2024-02-15 00:00:00	0.8	0.8	0.76	0.72	0.66	
2024-02-15 00:00:00	0.9	0.96	0.86	0.8	0.84	
2024-02-15 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-02-22 00:00:00	0.0	0.14	0.12	0.14	0.14	
2024-02-22 00:00:00	0.1	0.26	0.24	0.24	0.14	
2024-02-22 00:00:00	0.2	0.26	0.24	0.24	0.38	
2024-02-22 00:00:00	0.30000000000000004	0.5	0.38	0.44	0.38	
2024-02-22 00:00:00	0.4	0.62	0.5	0.52	0.4	
2024-02-22 00:00:00	0.5	0.66	0.5	0.6	0.56	
2024-02-22 00:00:00	0.6000000000000001	0.72	0.68	0.64	0.6	
2024-02-22 00:00:00	0.7000000000000001	0.72	0.68	0.82	0.68	
2024-02-22 00:00:00	0.8	0.82	0.84	0.82	0.76	
2024-02-22 00:00:00	0.9	0.92	0.98	0.98	0.76	
2024-02-22 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-02-29 00:00:00	0.0	0.12	0.2	0.14	0.06	
2024-02-29 00:00:00	0.1	0.26	0.34	0.28	0.18	
2024-02-29 00:00:00	0.2	0.26	0.34	0.28	0.18	
2024-02-29 00:00:00	0.30000000000000004	0.38	0.42	0.44	0.24	
2024-02-29 00:00:00	0.4	0.46	0.52	0.54	0.48	
2024-02-29 00:00:00	0.5	0.58	0.52	0.62	0.48	
2024-02-29 00:00:00	0.6000000000000001	0.58	0.78	0.64	0.62	
2024-02-29 00:00:00	0.7000000000000001	0.78	0.78	0.72	0.64	
2024-02-29 00:00:00	0.8	0.78	0.96	0.76	0.8	
2024-02-29 00:00:00	0.9	0.92	0.98	0.9	0.9	
2024-02-29 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-03-07 00:00:00	0.0	0.2	0.14	0.12	0.18	
2024-03-07 00:00:00	0.1	0.34	0.14	0.18	0.3	
2024-03-07 00:00:00	0.2	0.34	0.44	0.18	0.3	
2024-03-07 00:00:00	0.30000000000000004	0.42	0.44	0.42	0.38	
2024-03-07 00:00:00	0.4	0.52	0.54	0.48	0.48	
2024-03-07 00:00:00	0.5	0.7	0.62	0.62	0.54	
2024-03-07 00:00:00	0.6000000000000001	0.78	0.64	0.62	0.7	
2024-03-07 00:00:00	0.7000000000000001	0.78	0.72	0.74	0.74	
2024-03-07 00:00:00	0.8	0.96	0.76	0.76	0.82	
2024-03-07 00:00:00	0.9	0.98	0.9	0.9	0.82	
2024-03-07 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-03-14 00:00:00	0.0	0.16	0.12	0.12	0.06	
2024-03-14 00:00:00	0.1	0.3	0.36	0.12	0.24	
2024-03-14 00:00:00	0.2	0.3	0.36	0.4	0.24	
2024-03-14 00:00:00	0.30000000000000004	0.38	0.42	0.4	0.38	
2024-03-14 00:00:00	0.4	0.52	0.56	0.48	0.54	
2024-03-14 00:00:00	0.5	0.52	0.62	0.64	0.54	
2024-03-14 00:00:00	0.6000000000000001	0.7	0.62	0.7	0.7	
2024-03-14 00:00:00	0.7000000000000001	0.7	0.74	0.7	0.8	
2024-03-14 00:00:00	0.8	0.86	0.86	0.8	0.96	
2024-03-14 00:00:00	0.9	0.98	0.9	0.96	0.98	
2024-03-14 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-03-21 00:00:00	0.0	0.24	0.1	0.06	0.14	
2024-03-21 00:00:00	0.1	0.36	0.22	0.2	0.14	
2024-03-21 00:00:00	0.2	0.36	0.22	0.2	0.36	
2024-03-21 00:00:00	0.30000000000000004	0.5	0.38	0.38	0.36	
2024-03-21 00:00:00	0.4	0.56	0.56	0.38	0.36	
2024-03-21 00:00:00	0.5	0.56	0.56	0.54	0.5	
2024-03-21 00:00:00	0.6000000000000001	0.74	0.7	0.7	0.6	
2024-03-21 00:00:00	0.7000000000000001	0.74	0.7	0.82	0.76	
2024-03-21 00:00:00	0.8	0.84	0.9	0.92	0.88	
2024-03-21 00:00:00	0.9	0.94	0.94	0.96	0.94	
2024-03-21 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-03-28 00:00:00	0.0	0.1	0.14	0.14	0.16	
2024-03-28 00:00:00	0.1	0.1	0.14	0.14	0.26	
2024-03-28 00:00:00	0.2	0.38	0.2	0.36	0.26	
2024-03-28 00:00:00	0.30000000000000004	0.38	0.36	0.36	0.34	
2024-03-28 00:00:00	0.4	0.38	0.36	0.36	0.48	
2024-03-28 00:00:00	0.5	0.62	0.54	0.6	0.62	
2024-03-28 00:00:00	0.6000000000000001	0.62	0.66	0.6	0.74	
2024-03-28 00:00:00	0.7000000000000001	0.7	0.82	0.76	0.82	
2024-03-28 00:00:00	0.8	0.84	0.82	0.84	0.88	
2024-03-28 00:00:00	0.9	0.98	0.92	0.9	0.92	
2024-03-28 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-04-04 00:00:00	0.0	0.06	0.12	0.08	0.2	
2024-04-04 00:00:00	0.1	0.06	0.26	0.24	0.28	
2024-04-04 00:00:00	0.2	0.38	0.26	0.24	0.42	
2024-04-04 00:00:00	0.30000000000000004	0.38	0.4	0.48	0.42	
2024-04-04 00:00:00	0.4	0.38	0.5	0.48	0.54	
2024-04-04 00:00:00	0.5	0.7	0.66	0.56	0.64	
2024-04-04 00:00:00	0.6000000000000001	0.7	0.66	0.7	0.66	
2024-04-04 00:00:00	0.7000000000000001	0.8	0.8	0.72	0.96	
2024-04-04 00:00:00	0.8	0.92	0.8	0.86	0.98	
2024-04-04 00:00:00	0.9	0.96	0.94	0.94	0.98	
2024-04-04 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-04-11 00:00:00	0.0	0.14	0.1	0.14	0.08	
2024-04-11 00:00:00	0.1	0.14	0.1	0.24	0.08	
2024-04-11 00:00:00	0.2	0.36	0.4	0.44	0.34	
2024-04-11 00:00:00	0.30000000000000004	0.36	0.4	0.44	0.34	
2024-04-11 00:00:00	0.4	0.36	0.48	0.64	0.6	
2024-04-11 00:00:00	0.5	0.6	0.6	0.72	0.6	
2024-04-11 00:00:00	0.6000000000000001	0.6	0.74	0.74	0.76	
2024-04-11 00:00:00	0.7000000000000001	0.76	0.74	0.86	0.76	
2024-04-11 00:00:00	0.8	0.84	0.88	0.88	0.9	
2024-04-11 00:00:00	0.9	0.9	0.9	1.0	0.94	
2024-04-11 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-04-18 00:00:00	0.0	0.1	0.1	0.08	0.04	
2024-04-18 00:00:00	0.1	0.26	0.24	0.2	0.16	
2024-04-18 00:00:00	0.2	0.26	0.24	0.2	0.26	
2024-04-18 00:00:00	0.30000000000000004	0.4	0.64	0.5	0.26	
2024-04-18 00:00:00	0.4	0.48	0.64	0.5	0.5	
2024-04-18 00:00:00	0.5	0.6	0.66	0.6	0.5	
2024-04-18 00:00:00	0.6000000000000001	0.74	0.74	0.66	0.6	
2024-04-18 00:00:00	0.7000000000000001	0.74	0.86	0.76	0.6	
2024-04-18 00:00:00	0.8	0.88	0.86	0.9	0.7	
2024-04-18 00:00:00	0.9	0.9	1.0	0.94	0.84	
2024-04-18 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-04-25 00:00:00	0.0	0.14	0.08	0.04	0.12	
2024-04-25 00:00:00	0.1	0.24	0.2	0.04	0.3	
2024-04-25 00:00:00	0.2	0.24	0.2	0.26	0.42	
2024-04-25 00:00:00	0.30000000000000004	0.64	0.5	0.26	0.54	
2024-04-25 00:00:00	0.4	0.64	0.5	0.5	0.58	
2024-04-25 00:00:00	0.5	0.72	0.6	0.5	0.7	
2024-04-25 00:00:00	0.6000000000000001	0.74	0.66	0.6	0.72	
2024-04-25 00:00:00	0.7000000000000001	0.86	0.76	0.7	0.8	
2024-04-25 00:00:00	0.8	0.88	0.9	0.8	0.9	
2024-04-25 00:00:00	0.9	1.0	0.94	0.84	0.94	
2024-04-25 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-05-02 00:00:00	0.0	0.08	0.04	0.12	0.14	
2024-05-02 00:00:00	0.1	0.2	0.04	0.3	0.24	
2024-05-02 00:00:00	0.2	0.34	0.26	0.3	0.32	
2024-05-02 00:00:00	0.30000000000000004	0.34	0.26	0.54	0.48	
2024-05-02 00:00:00	0.4	0.5	0.5	0.54	0.56	
2024-05-02 00:00:00	0.5	0.6	0.5	0.7	0.62	
2024-05-02 00:00:00	0.6000000000000001	0.66	0.6	0.78	0.7	
2024-05-02 00:00:00	0.7000000000000001	0.76	0.7	0.8	0.76	
2024-05-02 00:00:00	0.8	0.9	0.8	0.9	0.86	
2024-05-02 00:00:00	0.9	0.94	0.84	0.94	0.92	
2024-05-02 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-05-09 00:00:00	0.0	0.04	0.18	0.14	0.14	
2024-05-09 00:00:00	0.1	0.14	0.3	0.24	0.24	
2024-05-09 00:00:00	0.2	0.26	0.42	0.32	0.34	
2024-05-09 00:00:00	0.30000000000000004	0.42	0.54	0.48	0.38	
2024-05-09 00:00:00	0.4	0.42	0.66	0.56	0.38	
2024-05-09 00:00:00	0.5	0.56	0.7	0.62	0.5	
2024-05-09 00:00:00	0.6000000000000001	0.56	0.78	0.7	0.54	
2024-05-09 00:00:00	0.7000000000000001	0.7	0.88	0.76	0.68	
2024-05-09 00:00:00	0.8	0.8	0.9	0.86	0.76	
2024-05-09 00:00:00	0.9	0.84	0.94	0.92	0.8	
2024-05-09 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-05-16 00:00:00	0.0	0.12	0.14	0.14	0.02	
2024-05-16 00:00:00	0.1	0.3	0.24	0.24	0.02	
2024-05-16 00:00:00	0.2	0.42	0.24	0.34	0.22	
2024-05-16 00:00:00	0.30000000000000004	0.54	0.48	0.38	0.28	
2024-05-16 00:00:00	0.4	0.58	0.56	0.38	0.42	
2024-05-16 00:00:00	0.5	0.7	0.62	0.5	0.5	
2024-05-16 00:00:00	0.6000000000000001	0.72	0.7	0.62	0.5	
2024-05-16 00:00:00	0.7000000000000001	0.8	0.76	0.68	0.6	
2024-05-16 00:00:00	0.8	0.9	0.86	0.76	0.68	
2024-05-16 00:00:00	0.9	0.92	0.92	0.8	0.82	
2024-05-16 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-05-23 00:00:00	0.0	0.1	0.04	0.12	0.06	
2024-05-23 00:00:00	0.1	0.26	0.14	0.26	0.24	
2024-05-23 00:00:00	0.2	0.4	0.26	0.28	0.24	
2024-05-23 00:00:00	0.30000000000000004	0.4	0.4	0.34	0.38	
2024-05-23 00:00:00	0.4	0.54	0.48	0.42	0.38	
2024-05-23 00:00:00	0.5	0.54	0.58	0.52	0.52	
2024-05-23 00:00:00	0.6000000000000001	0.62	0.64	0.58	0.56	
2024-05-23 00:00:00	0.7000000000000001	0.76	0.64	0.66	0.74	
2024-05-23 00:00:00	0.8	0.82	0.7	0.8	0.86	
2024-05-23 00:00:00	0.9	0.9	0.88	0.92	0.92	
2024-05-23 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-05-30 00:00:00	0.0	0.1	0.02	0.06	0.12	
2024-05-30 00:00:00	0.1	0.24	0.14	0.06	0.22	
2024-05-30 00:00:00	0.2	0.28	0.22	0.34	0.32	
2024-05-30 00:00:00	0.30000000000000004	0.38	0.36	0.34	0.38	
2024-05-30 00:00:00	0.4	0.5	0.42	0.46	0.4	
2024-05-30 00:00:00	0.5	0.5	0.48	0.5	0.56	
2024-05-30 00:00:00	0.6000000000000001	0.58	0.5	0.56	0.66	
2024-05-30 00:00:00	0.7000000000000001	0.68	0.6	0.74	0.68	
2024-05-30 00:00:00	0.8	0.74	0.68	0.86	0.8	
2024-05-30 00:00:00	0.9	0.9	0.82	0.92	0.88	
2024-05-30 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-06-06 00:00:00	0.0	0.12	0.18	0.06	0.04	
2024-06-06 00:00:00	0.1	0.26	0.22	0.16	0.14	
2024-06-06 00:00:00	0.2	0.28	0.28	0.32	0.22	
2024-06-06 00:00:00	0.30000000000000004	0.34	0.34	0.32	0.36	
2024-06-06 00:00:00	0.4	0.42	0.44	0.54	0.46	
2024-06-06 00:00:00	0.5	0.52	0.58	0.64	0.56	
2024-06-06 00:00:00	0.6000000000000001	0.58	0.66	0.76	0.72	
2024-06-06 00:00:00	0.7000000000000001	0.66	0.82	0.86	0.84	
2024-06-06 00:00:00	0.8	0.8	0.92	0.86	0.86	
2024-06-06 00:00:00	0.9	0.92	0.94	0.96	0.9	
2024-06-06 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-06-13 00:00:00	0.0	0.04	0.06	0.04	0.06	
2024-06-13 00:00:00	0.1	0.22	0.22	0.14	0.2	
2024-06-13 00:00:00	0.2	0.22	0.32	0.22	0.2	
2024-06-13 00:00:00	0.30000000000000004	0.34	0.42	0.36	0.32	
2024-06-13 00:00:00	0.4	0.34	0.54	0.46	0.32	
2024-06-13 00:00:00	0.5	0.58	0.66	0.56	0.5	
2024-06-13 00:00:00	0.6000000000000001	0.66	0.76	0.72	0.5	
2024-06-13 00:00:00	0.7000000000000001	0.78	0.86	0.84	0.68	
2024-06-13 00:00:00	0.8	0.88	0.94	0.86	0.82	
2024-06-13 00:00:00	0.9	0.94	1.0	0.9	0.86	
2024-06-13 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-06-20 00:00:00	0.0	0.1	0.1	0.06	0.1	
2024-06-20 00:00:00	0.1	0.22	0.1	0.06	0.12	
2024-06-20 00:00:00	0.2	0.22	0.3	0.16	0.12	
2024-06-20 00:00:00	0.30000000000000004	0.46	0.3	0.16	0.26	
2024-06-20 00:00:00	0.4	0.46	0.4	0.26	0.26	
2024-06-20 00:00:00	0.5	0.6	0.4	0.26	0.42	
2024-06-20 00:00:00	0.6000000000000001	0.6	0.46	0.4	0.42	
2024-06-20 00:00:00	0.7000000000000001	0.74	0.46	0.5	0.54	
2024-06-20 00:00:00	0.8	0.86	0.58	0.52	0.66	
2024-06-20 00:00:00	0.9	0.96	0.84	0.76	0.72	
2024-06-20 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-06-27 00:00:00	0.0	0.14	0.04	0.1	0.08	
2024-06-27 00:00:00	0.1	0.24	0.1	0.22	0.16	
2024-06-27 00:00:00	0.2	0.34	0.16	0.24	0.16	
2024-06-27 00:00:00	0.30000000000000004	0.34	0.16	0.24	0.24	
2024-06-27 00:00:00	0.4	0.44	0.36	0.42	0.24	
2024-06-27 00:00:00	0.5	0.44	0.36	0.54	0.32	
2024-06-27 00:00:00	0.6000000000000001	0.52	0.48	0.54	0.32	
2024-06-27 00:00:00	0.7000000000000001	0.52	0.48	0.66	0.46	
2024-06-27 00:00:00	0.8	0.64	0.62	0.72	0.52	
2024-06-27 00:00:00	0.9	0.9	0.86	0.76	0.76	
2024-06-27 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-07-04 00:00:00	0.0	0.14	0.16	0.04	0.1	
2024-07-04 00:00:00	0.1	0.2	0.28	0.12	0.12	
2024-07-04 00:00:00	0.2	0.28	0.28	0.2	0.12	
2024-07-04 00:00:00	0.30000000000000004	0.32	0.52	0.34	0.12	
2024-07-04 00:00:00	0.4	0.44	0.52	0.42	0.26	
2024-07-04 00:00:00	0.5	0.44	0.68	0.48	0.26	
2024-07-04 00:00:00	0.6000000000000001	0.62	0.74	0.52	0.36	
2024-07-04 00:00:00	0.7000000000000001	0.78	0.74	0.7	0.46	
2024-07-04 00:00:00	0.8	0.78	0.78	0.76	0.6	
2024-07-04 00:00:00	0.9	0.86	0.82	0.86	0.72	
2024-07-04 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-07-11 00:00:00	0.0	0.16	0.08	0.0	0.04	
2024-07-11 00:00:00	0.1	0.28	0.08	0.02	0.04	
2024-07-11 00:00:00	0.2	0.4	0.2	0.12	0.04	
2024-07-11 00:00:00	0.30000000000000004	0.5	0.2	0.12	0.04	
2024-07-11 00:00:00	0.4	0.62	0.32	0.16	0.12	
2024-07-11 00:00:00	0.5	0.64	0.32	0.16	0.12	
2024-07-11 00:00:00	0.6000000000000001	0.7	0.46	0.28	0.22	
2024-07-11 00:00:00	0.7000000000000001	0.72	0.52	0.36	0.22	
2024-07-11 00:00:00	0.8	0.76	0.7	0.38	0.3	
2024-07-11 00:00:00	0.9	0.8	0.76	0.62	0.4	
2024-07-11 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-07-18 00:00:00	0.0	0.08	0.0	0.04	0.02	
2024-07-18 00:00:00	0.1	0.12	0.02	0.04	0.02	
2024-07-18 00:00:00	0.2	0.2	0.12	0.04	0.02	
2024-07-18 00:00:00	0.30000000000000004	0.28	0.12	0.04	0.12	
2024-07-18 00:00:00	0.4	0.28	0.16	0.12	0.12	
2024-07-18 00:00:00	0.5	0.46	0.16	0.12	0.18	
2024-07-18 00:00:00	0.6000000000000001	0.46	0.28	0.22	0.2	
2024-07-18 00:00:00	0.7000000000000001	0.52	0.36	0.22	0.22	
2024-07-18 00:00:00	0.8	0.7	0.38	0.3	0.28	
2024-07-18 00:00:00	0.9	0.8	0.62	0.36	0.42	
2024-07-18 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-07-25 00:00:00	0.0	0.02	0.06	0.06	0.06	
2024-07-25 00:00:00	0.1	0.14	0.14	0.06	0.06	
2024-07-25 00:00:00	0.2	0.24	0.14	0.18	0.14	
2024-07-25 00:00:00	0.30000000000000004	0.32	0.22	0.18	0.14	
2024-07-25 00:00:00	0.4	0.32	0.22	0.26	0.18	
2024-07-25 00:00:00	0.5	0.42	0.32	0.26	0.18	
2024-07-25 00:00:00	0.6000000000000001	0.44	0.36	0.4	0.32	
2024-07-25 00:00:00	0.7000000000000001	0.58	0.36	0.54	0.42	
2024-07-25 00:00:00	0.8	0.7	0.54	0.62	0.56	
2024-07-25 00:00:00	0.9	0.8	0.7	0.7	0.58	
2024-07-25 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-08-01 00:00:00	0.0	0.06	0.14	0.1	0.06	
2024-08-01 00:00:00	0.1	0.1	0.28	0.2	0.18	
2024-08-01 00:00:00	0.2	0.18	0.34	0.24	0.26	
2024-08-01 00:00:00	0.30000000000000004	0.34	0.42	0.38	0.32	
2024-08-01 00:00:00	0.4	0.44	0.44	0.44	0.38	
2024-08-01 00:00:00	0.5	0.44	0.5	0.44	0.42	
2024-08-01 00:00:00	0.6000000000000001	0.62	0.58	0.62	0.52	
2024-08-01 00:00:00	0.7000000000000001	0.7	0.78	0.68	0.64	
2024-08-01 00:00:00	0.8	0.74	0.82	0.74	0.84	
2024-08-01 00:00:00	0.9	0.84	0.88	0.84	0.9	
2024-08-01 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-08-08 00:00:00	0.0	0.08	0.14	0.06	0.06	
2024-08-08 00:00:00	0.1	0.22	0.16	0.18	0.18	
2024-08-08 00:00:00	0.2	0.28	0.26	0.22	0.4	
2024-08-08 00:00:00	0.30000000000000004	0.44	0.48	0.28	0.4	
2024-08-08 00:00:00	0.4	0.44	0.48	0.3	0.56	
2024-08-08 00:00:00	0.5	0.6	0.58	0.44	0.6	
2024-08-08 00:00:00	0.6000000000000001	0.6	0.6	0.5	0.74	
2024-08-08 00:00:00	0.7000000000000001	0.66	0.64	0.64	0.78	
2024-08-08 00:00:00	0.8	0.76	0.8	0.78	0.88	
2024-08-08 00:00:00	0.9	0.92	0.88	0.92	0.92	
2024-08-08 00:00:00	1.0	1.0	1.0	1.0	1.0	
2024-08-15 00:00:00	0.0	0.02	0.04	0.06	0.06	
2024-08-15 00:00:00	0.1	0.14	0.1	0.18	0.14	
2024-08-15 00:00:00	0.2	0.28	0.12	0.3	0.22	
2024-08-15 00:00:00	0.30000000000000004	0.34	0.24	0.42	0.34	
2024-08-15 00:00:00	0.4	0.44	0.3	0.42	0.54	
2024-08-15 00:00:00	0.5	0.56	0.5	0.6	0.64	
2024-08-15 00:00:00	0.6000000000000001	0.62	0.64	0.64	0.7	
2024-08-15 00:00:00	0.7000000000000001	0.7	0.7	0.86	0.8	
2024-08-15 00:00:00	0.8	0.78	0.8	0.86	0.84	
