Site,Weather,Scaler_win,Forecast_win,Trap_smoothing_flag,t_0,Total_RMSE,amt1_RMSE,amt5_RMSE,amt9_RMSE,amt13_RMSE,amt17_RMSE,amt21_RMSE,amt25_RMSE,amt29_RMSE,amt33_RMSE,amt37_RMSE,amt41_RMSE,amt45_RMSE,amt49_RMSE
Playa,airport,13,52,TRUE,10/25/2014,7.093916353,8.684949074,6.39104759,2.409203804,6.484603488,8.760678313,8.941082582,8.211860541,5.024544001,5.65312978,7.759324805,8.506926982,5.104616957,7.079280179
Playa,airport,13,52,TRUE,11/1/2014,6.903112239,8.383247262,5.455783773,3.138306901,6.132552964,8.626279334,8.428809239,7.511826569,4.168156898,5.379837251,7.226988808,8.012598156,3.406170887,9.785322592
Playa,airport,13,52,TRUE,11/8/2014,6.739534499,7.152643989,5.856775653,4.152381039,6.035255469,8.198719283,7.740539838,6.695027317,4.225761484,5.592400752,6.320097966,6.909217302,3.854555635,11.30131149
Playa,airport,13,52,TRUE,11/15/2014,6.557941391,7.517550105,4.103962864,4.339659636,6.455659405,7.625188806,7.196106699,5.533502864,4.490548761,5.838934241,5.971322379,6.315071354,4.654140122,11.54202561
Playa,airport,13,52,TRUE,11/22/2014,6.240270418,7.401373628,1.014325062,4.513317771,6.804604402,7.025938826,6.477343393,3.805629314,4.113914723,5.845466232,5.876020154,5.202791265,8.48621585,9.656185627
Playa,airport,13,52,TRUE,11/29/2014,6.130605244,7.421335637,1.593780466,4.209174686,6.686433627,6.590071325,5.894423072,2.974271196,3.80816068,5.218297016,5.35409049,5.05741849,11.29099651,7.620474422
Playa,airport,13,52,TRUE,12/6/2014,6.177356781,7.135484865,2.964071515,4.679664758,6.821139325,6.460505276,5.62296348,3.314159224,4.436947322,4.76082678,5.204683984,5.338298361,12.38554545,5.680593124
Playa,airport,13,52,TRUE,12/13/2014,6.155493743,4.373125589,3.918489626,6.015664021,7.185506795,6.793189509,5.232460278,4.161595339,5.444254963,5.413730152,6.121819044,5.073726374,11.86666185,4.054932118
Playa,airport,13,52,TRUE,12/20/2014,6.248763919,1.254419293,5.172290652,7.458315794,7.667202864,7.058050548,4.210107121,4.628098856,6.486165063,6.75458716,5.021893662,7.98073461,9.252411339,3.7012436
Playa,airport,13,52,TRUE,12/27/2014,6.304110226,2.501220601,5.442171456,7.930329652,7.769146808,6.931270986,3.736850272,4.81479685,6.503176035,7.055792125,3.902722663,10.31311675,6.855219426,3.416193422
