Site,Weather,Scaler_win,Forecast_win,Trap_smoothing_flag,t_0,Total_RMSE,amt1_RMSE,amt5_RMSE,amt9_RMSE,amt13_RMSE,amt17_RMSE,amt21_RMSE,amt25_RMSE,amt29_RMSE,amt33_RMSE,amt37_RMSE,amt41_RMSE,amt45_RMSE,amt49_RMSE
Playa,site,13,52,TRUE,3/21/2015,5.697248423,1.142224664,2.010323822,1.883465252,3.051280525,3.652955651,7.572269375,12.43135638,8.62719652,4.470379654,5.076124023,4.333121195,5.734763358,2.587124346
Playa,site,13,52,TRUE,3/28/2015,5.759801966,1.267404073,2.1530954,1.746196548,2.755103253,5.599240204,8.573454423,12.10452841,8.253077083,3.992557554,4.998111598,4.676268737,4.735539918,3.113559006
Playa,site,13,52,TRUE,4/4/2015,5.801354023,0.940678406,2.031172269,2.203248272,2.136543449,6.880844286,11.66324974,9.901772842,6.932295457,4.096754763,5.63410738,4.243533255,3.761477618,3.596173081
Playa,site,13,52,TRUE,4/11/2015,5.894678953,1.396049351,1.604553253,2.022702225,2.293285111,7.807773054,13.06550298,9.961392434,5.668860804,3.70760918,4.701689098,4.685248912,1.992549539,3.609989765
Playa,site,13,52,TRUE,4/18/2015,6.003208513,1.734496819,1.100688351,1.833986645,4.035126858,8.419705962,13.54948753,10.30174592,3.917919446,3.209454345,5.351772455,4.122615165,1.685869026,3.146206227
Playa,site,13,52,TRUE,4/25/2015,6.042230799,1.613381407,1.037062634,1.700475875,6.203741071,9.356308321,13.12932281,9.741160432,2.838789742,4.431308488,4.800813253,3.50106581,2.30301544,2.537807723
Playa,site,13,52,TRUE,5/2/2015,6.049731378,1.481110337,1.487429695,1.432710009,7.441766212,12.33732791,10.85705732,8.054174499,2.853821512,5.886822463,3.368597974,3.042492348,2.700214856,2.881343572
Playa,site,13,52,TRUE,5/9/2015,6.159529172,1.207764469,1.353079287,2.241118903,8.292729692,13.68604586,10.86948491,6.125534679,2.758372723,5.58217287,3.696801364,1.617131322,2.832559588,3.175853664
Playa,site,13,52,TRUE,5/16/2015,6.224779874,0.851493885,1.341509373,4.251038566,8.769990121,14.01362313,10.99552765,4.001060889,2.588264959,5.925672874,3.463196032,1.539128191,2.614047144,3.148555876
Playa,site,13,52,TRUE,5/23/2015,6.297898308,0.800469227,1.247242959,6.482406149,9.701088374,13.58398228,10.40519525,2.604132589,4.422310833,5.035058795,2.986369266,2.065038799,2.19252801,3.850187521
Playa,site,13,52,TRUE,5/30/2015,6.174417686,1.361398985,1.321029062,7.543787377,12.45937399,11.03009119,8.264582968,2.660631311,5.972515175,3.240211737,2.932710311,2.542666467,2.881138492,3.644087284
Playa,site,13,52,TRUE,6/6/2015,6.068175091,1.79693402,2.255870454,7.970058422,13.27309618,10.26537568,5.798526821,3.365401059,4.979410805,4.352787877,1.833640914,3.349569587,2.903123937,3.688203566
Playa,site,13,52,TRUE,6/13/2015,6.02450358,2.202880597,3.895810028,8.161205123,13.20766081,9.790274882,3.978547846,3.74225461,4.976206841,4.612419641,1.90015389,3.539494687,2.563540888,4.040121096
Playa,site,13,52,TRUE,6/20/2015,6.088069309,1.936817626,6.063440504,9.17935941,12.89672186,9.402156061,3.038859488,4.496315338,4.72108113,3.773763229,2.459562822,2.731564784,3.796274749,2.903867265
Playa,site,13,52,TRUE,6/27/2015,6.214494932,1.250162528,7.612733519,12.54176789,11.14691582,8.407655786,2.53885673,6.036675043,3.160349004,2.86313984,2.437458797,2.886190667,3.582959373,1.45699418
Playa,site,13,52,TRUE,7/4/2015,6.362600303,2.285391945,8.545399305,14.00957957,11.34228118,6.438177577,2.390277469,6.090342738,3.18981392,1.567909997,2.428635941,3.428588325,2.666220427,1.208734153
Playa,site,13,52,TRUE,7/11/2015,6.486420711,4.449493925,9.058671051,14.39688054,11.56780056,4.204815693,2.226116175,6.441926321,2.925443245,1.571516504,2.176422726,3.490153811,2.435466755,2.450295446
Playa,site,13,52,TRUE,7/18/2015,6.636683119,6.83329117,10.1247208,14.14500339,11.22635427,2.654197823,4.621540014,5.447329702,2.401406109,1.932327143,1.855729077,4.024793784,1.225910958,2.924608387
Playa,site,13,52,TRUE,7/25/2015,6.702694215,8.231572083,13.27860258,12.19185136,9.71723675,1.962863048,6.807731392,2.759594087,2.450513867,1.567523788,3.107855268,3.235699028,0.559333359,3.190065573
Playa,site,13,52,TRUE,8/1/2015,6.549858679,8.783850859,14.31503833,11.78828553,6.772048947,2.177531557,6.591789253,2.719794493,1.629362384,2.048512826,3.691728615,2.28306373,1.307885407,2.795372975
Playa,site,13,52,TRUE,8/8/2015,6.121607277,8.628142727,13.825547,10.71449275,3.944712006,2.821548719,5.685436912,3.729502607,1.575388311,2.8294204,2.993335718,3.167411605,2.049788617,1.826226337
Playa,site,13,52,TRUE,8/15/2015,5.793006597,8.693429329,12.26082741,8.478940588,3.77928269,4.867854791,4.656480676,4.542422142,2.972906439,3.302119971,3.911821396,3.875262529,1.565793204,2.379225091
Playa,site,13,52,TRUE,8/22/2015,5.848625525,10.94350245,8.883116589,5.844051823,5.586514648,5.807590622,5.370811385,4.665644925,4.581979518,3.479168221,5.276874125,4.672928168,2.05540287,3.050232736
Playa,site,13,52,TRUE,8/29/2015,6.11780368,11.35804228,7.452220669,5.658577686,6.913677345,3.616901448,7.460172169,3.863635423,5.763339344,2.780016418,6.584746884,5.332945271,4.244963204,2.787709879
Playa,site,13,52,TRUE,9/5/2015,6.628311673,10.67701922,5.995788434,6.743289743,8.36469293,4.472210306,8.314468215,4.547899714,6.489620382,2.994448186,7.927475526,5.839320664,5.395221394,4.337414132
Playa,site,13,52,TRUE,9/12/2015,7.704344139,8.882873296,3.966899927,9.481387578,9.614253295,7.568224402,8.978726323,6.608476165,6.828899178,6.501940748,9.386457857,6.823512816,6.712365252,6.668527947
Playa,site,13,52,TRUE,9/19/2015,9.721076965,4.123073017,5.266597453,13.38374876,10.94807307,11.71553843,9.727265159,9.519127899,7.279437938,10.44112272,11.92862975,9.08556853,8.713993413,9.975045974
Playa,site,13,52,TRUE,9/26/2015,11.71791048,0.874591001,11.69976482,16.11921257,10.1531794,14.89967479,9.764932385,11.48560228,7.221917442,13.69275469,14.00260823,11.89989445,10.1823649,12.41672625
Playa,site,13,52,TRUE,10/3/2015,13.19142351,2.423812166,15.3802335,17.98938107,11.6067215,15.605577,10.57784332,12.2696355,8.427027332,15.78645314,14.79831647,13.16684397,12.36261404,13.7851883
Playa,site,13,52,TRUE,10/10/2015,14.50726802,6.11568646,18.35597501,18.29924147,14.88369081,15.43405998,12.24890442,12.09854718,12.04305169,17.30539137,15.3004372,13.81388885,14.51087743,13.80709807
Playa,site,13,52,TRUE,10/17/2015,15.6486094,10.54265114,20.62975407,17.57388162,17.77658602,14.57259924,14.05698738,11.36937683,15.50819509,18.55266792,15.67165845,14.34428021,16.30168659,13.44663546
Playa,site,13,52,TRUE,10/24/2015,16.28283775,16.40121791,21.58034508,15.24536796,19.26247291,13.30217329,14.83313905,10.40000473,17.88272774,19.10886451,16.56652903,14.58346784,17.07443267,11.82331879
Playa,site,13,52,TRUE,10/31/2015,16.06200629,18.44629097,21.25170246,14.49468705,18.05835471,12.63711495,14.21178982,10.43537431,18.44261949,17.85869801,15.82034771,15.08121282,16.49387928,12.09700533
Playa,site,13,52,TRUE,11/7/2015,14.94843373,18.52839662,18.47139876,15.03306115,15.55874575,12.35865807,12.20070589,12.15540341,17.45795918,15.46444698,13.95211659,14.66220713,13.94775982,12.44601735
Playa,site,13,52,TRUE,11/14/2015,13.30335929,17.33872468,14.494517,15.01669985,12.36535531,11.99751766,9.490332013,13.19408304,15.54852287,12.68189018,11.77806195,13.43261178,10.88948667,12.77457725
Playa,site,13,52,TRUE,11/21/2015,11.13405366,14.97553032,9.116769688,13.98395467,9.025389687,10.7825695,6.57335232,12.81431824,12.93152063,10.926408,9.260102189,11.43967994,6.717241024,12.45612634
Playa,site,13,52,TRUE,11/28/2015,9.699312527,13.40062633,7.736876077,12.14591819,7.68837975,9.528879208,5.668438449,12.04675397,10.50297573,9.442560037,8.53556467,9.967229462,6.230087138,9.91872518
Playa,site,13,52,TRUE,12/5/2015,8.432363582,10.91289464,8.609899864,9.981517366,7.475452755,7.643390672,7.303186574,10.62055411,8.135380702,7.802010469,7.887445585,7.744649936,6.53564512,7.688376013
Playa,site,13,52,TRUE,12/12/2015,7.026062357,8.125158188,8.823988255,7.41929857,7.319826061,5.41627428,8.054894527,8.7082991,5.901975829,6.049971818,6.898401554,5.475527879,6.947206445,4.682418094
Playa,site,13,52,TRUE,12/19/2015,5.187984835,3.771199874,8.064149741,4.323295756,6.229486324,2.987350056,7.157361117,6.030258512,4.816621571,3.363666832,5.144670602,2.620709834,6.205313844,3.205575013
Playa,site,13,52,TRUE,12/26/2015,4.360972758,4.096927439,6.743976291,3.320254249,5.241044812,2.352614867,6.256623733,4.036418372,3.820425572,2.678537857,4.038997844,3.374039811,4.310330268,4.178132613
Playa,site,13,52,TRUE,1/2/2016,4.208757358,4.99828085,5.757432363,3.903767282,4.24451119,4.366801968,5.397876654,2.733789366,3.378448868,2.783993593,3.601913839,3.599136224,4.138211205,4.581992724
Playa,site,13,52,TRUE,1/9/2016,4.297756067,5.325050446,4.629088243,4.543632761,3.458382057,5.241008898,4.615995841,2.00641248,3.015645116,2.987162551,3.507212529,4.072036082,3.936942417,6.521464307
Playa,site,13,52,TRUE,1/16/2016,4.386541285,5.894584816,2.731555814,4.55168853,2.575650207,5.11066726,3.550163294,2.935022635,1.452342596,2.888542829,3.314060998,3.921147349,3.827406038,9.043558944
