Site,Weather,Scaler_win,Forecast_win,Trap_smoothing_flag,t_0,Total_RMSE,amt1_RMSE,amt5_RMSE,amt9_RMSE,amt13_RMSE,amt17_RMSE,amt21_RMSE,amt25_RMSE,amt29_RMSE,amt33_RMSE,amt37_RMSE,amt41_RMSE,amt45_RMSE,amt49_RMSE
Arboleda,airport,13,52,TRUE,10/18/2014,3.188396373,4.279208099,4.581372406,2.339026483,1.031473657,2.961760753,2.161821137,2.402113964,2.195047527,0.939889966,0.786900867,3.780156489,6.690594538,1.31553174
Arboleda,airport,13,52,TRUE,10/25/2014,3.134255251,5.323552835,2.942416,2.232185246,1.291651026,3.16398219,1.434952251,2.617383459,1.89771805,0.490137016,1.30037195,5.282946889,5.146510656,2.28210104
Arboleda,airport,13,52,TRUE,11/1/2014,3.071537213,5.56712923,1.990840632,1.420539256,1.233223398,2.893579536,1.815773527,2.216628611,1.997020765,0.365616406,1.281535803,6.423323286,2.753874387,3.600138771
Arboleda,airport,13,52,TRUE,11/8/2014,2.807065091,4.483089637,1.782394885,1.045763448,1.239012967,2.798427669,1.525097087,1.937579717,1.971553646,0.479750101,1.562332468,6.050264396,0.790078336,4.33956974
Arboleda,airport,13,52,TRUE,11/15/2014,2.66940969,3.433508545,1.525362905,1.335932573,1.814558367,2.52669121,1.353937486,2.350105683,1.214874587,0.709657436,2.277481036,5.122141931,1.534566836,4.893227497
Arboleda,airport,13,52,TRUE,11/22/2014,2.558540491,2.426195252,1.450717396,1.075905572,1.815728077,2.55994454,1.320243193,2.650003413,0.825910649,0.802930282,3.506099446,3.914469869,2.911573778,4.462674755
Arboleda,airport,13,52,TRUE,11/29/2014,2.546332978,2.035002265,1.710120871,0.627622826,1.94485894,2.564783449,1.145561411,2.806766047,1.162055598,0.589835336,4.450122184,2.248111809,4.539539122,3.180529464
Arboleda,airport,13,52,TRUE,12/6/2014,2.541725747,2.024000016,1.771012572,0.496235309,2.778369415,1.610816096,1.763198698,2.427766357,1.135699554,0.881436216,4.729728202,1.514007142,5.067125247,2.187113102
Arboleda,airport,13,52,TRUE,12/13/2014,2.496969249,1.507006158,1.621688214,1.544847845,2.733141939,1.117132293,2.455875366,1.408299839,0.988070206,1.909541913,4.715220787,1.831817359,5.160522087,0.436418002
Arboleda,airport,13,52,TRUE,12/20/2014,2.471961712,1.469803503,0.987888308,1.965334039,2.405233027,1.473373708,2.551544221,0.692391741,0.737172956,3.706172777,4.031208813,2.79516012,4.359102012,0.385631762
Arboleda,airport,13,52,TRUE,12/27/2014,2.482100771,1.57063577,0.526233944,2.043903389,2.414256973,1.283235152,2.679736767,0.987694016,0.466324953,4.737849326,2.230133158,4.383164059,3.066734084,1.1324059
Arboleda,airport,13,52,TRUE,1/3/2015,2.621723313,1.854318241,0.469923974,2.794160867,1.645032388,1.762848853,2.4763342,1.209719762,0.867131851,4.604349105,1.611907038,5.137946088,2.226344315,2.928012774
Arboleda,airport,13,52,TRUE,1/10/2015,2.812313949,2.038655272,1.269830673,3.047512032,0.906097144,2.626710934,1.694199434,1.387399096,1.513608953,4.215786039,2.281355977,5.510207094,0.667525943,4.378387758
Arboleda,airport,13,52,TRUE,1/17/2015,2.874612847,1.509535538,1.365700875,3.105499736,0.81718875,2.996297393,1.297054338,1.207723788,2.875069805,3.607436925,3.36206034,4.82552061,0.726278541,4.945045306
Arboleda,airport,13,52,TRUE,1/24/2015,2.874608558,0.946872014,1.819157482,2.875260038,0.932960923,3.05389155,1.50231707,0.955985551,3.909858698,2.378181848,4.850517525,3.409548777,1.458657312,4.833253878
Arboleda,airport,13,52,TRUE,1/31/2015,2.85293014,0.507445537,2.866326581,1.781915252,1.782595115,2.639596632,1.455826111,0.91341922,4.196208998,1.943712626,5.370722963,2.364717854,3.099173266,3.954071898
Arboleda,airport,13,52,TRUE,2/7/2015,2.789681091,1.340781984,2.947900725,0.953867919,2.571502372,1.60476928,1.2643003,1.619405441,4.36234973,2.140253054,5.404395653,0.581804677,4.284061288,2.203111894
Arboleda,airport,13,52,TRUE,2/14/2015,2.740244898,1.717887282,2.666337984,1.21743519,2.717586931,0.918041116,0.865263624,3.373800572,3.841749448,2.994946898,4.533622952,0.441273697,4.564711977,0.632861366
